,Content,Location,Username,Retweet-Count,Favorites,Created at
406,"Jesse Kelly: Unlike Hunter Biden, I’d Be Talking To You From Fort Leavenworth If I Lied on My Federal Gun Form https://t.co/nwFLyRC4p8","California, USA",sophiatseliem,1,0,2021-03-29 15:40:44
407,"@amvetsupport The expectation that Biden hasn't cured all our problems in 60 days is absurd. After Trump failed to handle Covid, allowing the virus to spread while he lied to the nation, fixing it can't be done in 60 days, and we cannot bring back those whose death's were unnecessary.","Albuquerque, New Mexico",KThomasEllis,4,23,2021-03-29 15:39:41
408,@rroliver360 @CTVNews Something Biden also lied about saying they didn't have a vaccine when Biden got into office.  Horribly untrue Biden even had photo ops getting his vaccine before the election,"Calgary, Alberta",Kennypj84,0,1,2021-03-29 15:35:33
409,"JESSE KELLY: UNLIKE HUNTER BIDEN, I’D BE TALKING TO YOU FROM FORT LEAVENWORTH IF I LIED ON MY FEDERAL GUN FORM  
https://t.co/RAo9hW3qV6","Hillsboro, Oregon",Jjc1Jerry,0,0,2021-03-29 15:31:33
410,"@atensnut Where’s Biden, destroying our country without even a conversation with the very people he’s  lied to about uniting!!   Miss!!!!Trump yet?   I do, He was solving problems every day, putting out man-made fires every minute!! God have mercy on 🇺🇸 America!  In God we trust!  ONLY!",Pickwick Lake,galbraithreta,1,8,2021-03-29 15:26:32
411,"@ReservoirLogs @nytimes But not 100 million people vaccinated. We are 9th. in the world. Biden also lied about nobody else being even close. Well I guess he doesn't get  the truth, just BS to prop him up.

https://t.co/qcbYKW0YHe",Florida,thomas25391630,0,0,2021-03-29 15:25:34
412,"@Jumberman @atensnut Where’s Biden;?, he’s destroying our country without even a conversation with the very people he lied to about  uniting!!   Miss Trump yet?   I do, He was solving problems every day, putting out man-made fires every minute!! God have mercy on 🇺🇸 America! In God we trust!  ONLY!!",Pickwick Lake,galbraithreta,0,37,2021-03-29 15:22:54
413,'He obviously lied': Eric Trump challenges Hunter Biden's background check for gun https://t.co/1peXtbi928,"Washington, D.C.",WashTimes,5,23,2021-03-29 15:16:07
414,"🇺🇸 Biden LIED! The surge in illegal aliens crossing our southern border does not happen every year!
MSM refuses to critique this man!
#MAGA #MSNBC #FoxNews #Outnumbered @DanaPerino ⁦#ICEgov  https://t.co/FJHtbGxZvm",USA,JoeyZNJ,0,0,2021-03-29 15:13:00
415,"Republicans: ""Hunter Biden lied to the ATF!!!""

Libertarians: https://t.co/Z5QeVQDcw3",Thomas Jefferson's Head,Hi_IQ_Trump,1,3,2021-03-29 15:03:41
416,@POTUS Hunter Biden lied on his background check and application to purchase a gun. Why is the son of joe Biden not in jail like anyone else that would commit this crime?  Why Joe?  The Biden crime family legacy continues.,"Charlottesville, VA",NorthRalphy,0,0,2021-03-29 15:03:07
417,"@VickyPJWard Now that y’all are admitting that you lied (surprise, we knew you were), Biden needs to fire every last one of you.",,KatyBirdy,0,0,2021-03-29 15:01:53
418,"@DrewEngelbart Informative segment on gun purchase law, would’ve been better if you’d mentioned that Hunter Biden lied on his form.",,kanemakaha,0,0,2021-03-29 14:57:02
419,Why is the Liberal party terrified of pro-life supporters. It's almost like Philip Morris' $10 billion lawsuit against ABC story that tobacco Co. lied about nicotine levels in its products. If Biden won fair and square then why rushed H.R. 1 bill through Congress -- by the DEMS.,"Kingston, Ontario",ItsJennyChen,0,0,2021-03-29 14:55:51
420,@ajpecommerce @erinotoole Why is the Liberal party terrified of pro-life supporters. It's almost like Philip Morris' $10 billion lawsuit against ABC story that tobacco Co. lied about nicotine levels in its products. If Biden won fair and square then why rushed H.R. 1 bill through Congress -- by the DEMs.,"Kingston, Ontario",ItsJennyChen,0,0,2021-03-29 14:52:29
421,"@FrackHazReveal @FoxNews Not real , erase this crap. If you honestly think Biden is doing a good job , then you are either easily lied too or you are lying to yourself. Biden taking credit for Vaccines, gimme a break. Biden is ruining economy not reviving.","Massachusetts, USA",MikeAskew7,0,0,2021-03-29 14:45:57
422,Hit on Biden came from the two families that lied about me knowing all in 1983 karate cllass...,"737 Hull st. , Sharon, PA, USA",Gggggggggglop,0,0,2021-03-29 14:45:31
423,"So, Biden illegally stoled an election, Hunter laptop and gun found. Hunter lied on his Federal background check. Biden allows illegals by the thousands pour into our country during a pandemic, not a law and order president! Impeachable offenses, I think so. He has broke is oath",,Mike55748859,0,0,2021-03-29 14:40:37
424,@SteveKerr remember that time eric trump lied on a federal gun form and then dumped the gun near a school and the secret service tried to illegally pressure a gun store owner to hand over paperwork to cover it up. oh wait that was crackhead hunter biden. 🤣🤣🤣🤣🤣,,jamesac70797714,0,0,2021-03-29 14:37:37
425,"@alyssadehen Sister, that wouldn't align with their mojo. Same reason they quit talking about the Colorado shooting...because he wasn't a Trump supporter or white...wait...or was it 'cuz Biden's boy lied on a gun application?!",South Kakalaki,dignlifensc,0,0,2021-03-29 14:30:35
426,"@POTUS @PressSec @WhiteHouse @HouseDemocrats @SenateDems @HouseGOP @SenateGOP @CNN @CNNPolitics @MSNBC @ABC @CBSNews 

HUNTER BIDEN IS FIREARM FELON, HE LIED TO THE FBI AND LOST TRACK OF HIS FIREARM.... WTF... YOU WANT GUN CONTROL START HERE OR SHUT UP...",,NAD00652688,1,1,2021-03-29 14:29:52
427,BIDEN IS GOING TO SUFFER A LONG LONG TIME BEFORE HE LEAVES THIS WORLD JUST LIKE PELOSI AND SCHIFF AND SCHUMER AND A FEW OTHERS THATS LIED AND CHEATED STOLE THE WAY THEY ALL HAVE DONE ONE OF THEM IS FIXING TO START IT OFF SHORTLY NOW THE BEGENNING OF THE END IS COMING,,bobbyself777,0,0,2021-03-29 14:21:41
428,"@RudyGiuliani No... Joe Biden lied repeatedly throughout his lifetime… &amp; he became president! 🧐
Do you think he will ever be prosecuted? 
🙏",,jjwalshIII,0,0,2021-03-29 14:18:56
429,"https://t.co/groV7lRTfb trump lied and people died. Gynecide, Pandemicide, manslaughter","Killeen, TX",sandra4killeen,0,0,2021-03-29 14:15:56
430,"Joe Biden lied to the American people yet again. Joe and the Dems are going to raise taxes through the roof and they understand they'll have to pay for their ""free stuff"" big binge spending spree somehow.

Biden’s tax hikes are coming for the middle class
https://t.co/QyMmqXuTYW",California,codenametimna,0,0,2021-03-29 14:12:47
431,Crack Addict Hunter Biden lied to obtain a gun... https://t.co/exnQWoSob3,,CameronLoring4,0,0,2021-03-29 14:11:50
432,@thehill They should be focused on arresting people that actually commit crime like Joe Biden son Who lied on his federal background check to obtain a firearm illegally,"New York, USA",RUBICON41,0,0,2021-03-29 14:08:00
433,"@seanhannity Compared to Trump, Biden is at a disadvantage. He’s not a malignant narcissist like Trump. Trump didn’t have to worry about keeping track of facts. He just lied, babbled incoherently and talked about how great he was.",,goosebe23289458,0,0,2021-03-29 13:59:05
434,NOOOOO FRICKIN WAY    DEMOCRATS HAVE LIED ENOUGH!!!  That horrible HR1  bullshit Bill is FOR  THE DEMOCRATS     ALL THE POOR PEOPLE  BIDEN told to come on to OUR country! We like being NEEDED AS DEMOCRATS   VOTE FIR US   NO ID   WE LL MAIIL U BALLOTS   WE LL PICK EM UP TOO 🙄👎🏼👎🏼 https://t.co/sv6tcatMiM,"The Woodlands, TX",joeystan58,0,0,2021-03-29 13:48:08
435,@bronxboondoggle @wood_tuck @greenehouse29 @MBalsich How many times has biden lied? How many lids has he called? You makin your master proud. https://t.co/ewZqQCvDy4,Space,alien_galaxy_,0,0,2021-03-29 13:47:35
436,@FrogeFoibles @NakedGirlLefty @Fiorella_im Imagine calling yourself a Socialist and believe we can work in an exploitive system and defend Pelosi and the fraud squad as they gaslight us. Aoc video making excuses for Biden and telling us to mobilize.  Mobilize where? The Capitol where lied about almost dying?,,MighzToons,0,0,2021-03-29 13:47:30
437,"@Raiyyn @RichmanMartin @jasminetakeit @ABC I’m thinking that’s not entirely true. Trump did get rid of the Obama Care tax. Biden has said many things to get elected and I think he’s went against everything he said, so we will have to see if he lied about taxes also. He’s got to make 1.9 trillion to cover stimulus.",At Arbys with your mom,rob68832284,0,0,2021-03-29 13:42:08
438,"@fanfan21 @GeraldKutney You’re the one who claimed she didn’t have the right to block you. This is thus about your sense of privilege. And if you’re touting FoS, you like being lied to.

Have I ever said that Biden was a great president? He is, however, a much-needed antidote to the toxic Trump regime.",,MartinJBern,0,0,2021-03-29 13:41:28
439,"@MartinJBern @cathmckenna @GeraldKutney Privileges? Don't make me laugh.
A privilege to be lied to maybe.

However, I see you think Biden is a great President, so you are obviously clueless.",Canada,fanfan21,0,1,2021-03-29 13:34:39
440,"@ABC7NY ""The Biden administration previously said the federal government should not be involved in efforts to create a vaccine passport system to verify that people have been vaccinated""

Its almost as if the career politician lied to us. Who couldve thought? 🤷‍♂️",,MDS_Tweets,0,0,2021-03-29 13:33:34
441,"@DOJPH Now that we have ironclad proof that Hunter Biden lied on his application to purchase a hand gun, (a felony), why is he not being arrested? Please answer that for this American.",,Itch66386309,0,0,2021-03-29 13:32:26
442,"It looks to me like the ONLY traitor in this country is Joe Biden. He put thousands of Americans out of work, Filled the country with illegals, Lied about The prior president, 
and now wants to take away our weapons. HE can not be counted on to do ANYTHING for this country !",,mitchfrog,0,0,2021-03-29 13:24:38
443,"@joncoopertweets @JoeBiden That's what comes from having a plan &amp; buying the vaccination. Why did drumpf turn down purchasing? Even w/those that lied &amp; cheated to get one, still less than 3 mill were given. Biden's ramped his goal UP to 200mil in 100 days.","Tallahassee, FL",MariaSomers4,0,5,2021-03-29 13:24:38
444,"@JoeBiden a fair question for you from the press would be: “Since we know your son Hunter Biden lied on his application to purchase a hand gun, and since that is a felony, should we enforce that gun law?”  And...I thought you said “buy a shotgun”, not a hand gun!",,Itch66386309,0,0,2021-03-29 13:15:09
445,@CallieDuke15 @PressSec @POTUS @WaysMeansCmte @cnnbrk @MSNBC @AliVelshi @SRuhle @maddow @jaketapper #StimulusGate Joe Biden lied and is not up to his job. Joe cant even competently send out checks to old people and the disabled and vets and after we told the white house the do nothing and try to ignore us because they know they screwed up and it looks bad https://t.co/nvM2sBtMD4,,2021IsHere,0,0,2021-03-29 13:13:54
446,Biden's Secret Service reportedly got involved in bizarre gun case involving Hunter Biden. Hunter Biden committed a FELONY because he LIED on his GUN APPLICATION! Imagine that! BIDEN CRIME FAMILY gets a pass on BREAKING LAWS!   https://t.co/n9p6iLUZDp,,daynutrition,0,0,2021-03-29 13:06:29
447,@margbrennan Biden's Secret Service reportedly got involved in bizarre gun case involving Hunter Biden. Hunter Biden committed a FELONY because he LIED on his GUN APPLICATION! Imagine that! BIDEN CRIME FAMILY gets a pass on BREAKING LAWS!   https://t.co/n9p6iLUZDp,,daynutrition,0,0,2021-03-29 13:06:11
448,Secret Service reportedly got involved in bizarre gun case involving Hunter Biden. Hunter Biden committed FELONIES because he LIED on his GUN APPLICATION!  https://t.co/n9p6iLUZDp via @nypost,,daynutrition,0,0,2021-03-29 13:02:34
449,"@ChuckGrassley How come there was no humanitarian crisis at the border until Biden got into office? I mean, there was, but you guys lied about it being caravans and shit instead of the whole selling kids to adoption agencies &amp; letting kids die face down on the concrete from a treatable illness.","Salt Lake City, UT",janicesghost,0,0,2021-03-29 12:59:07
450,"Supposedly, Hunter Biden lied on a Government Form. Isn't that a crime?",United States,TheBingle,0,0,2021-03-29 12:58:50
451,"Families are being lied to &amp; are renting thier own little children out to rapists/drug-dealers/coyotes &amp; God knows who else. In some cases, these innocent lives are taken. It's sickening, horrific &amp; Biden-Harris won't even go down to see their complete screw ups just b/c of hate!",,1ProudAMERICAN3,0,0,2021-03-29 12:56:53
452,"Biden lied to y’all, he lied about a lot of things. But that’s who you retards wanted in office https://t.co/KsRG9istao",Prolly at work ,RichieArredond4,0,2,2021-03-29 12:55:21
453,"Eric Trump says if he lied like Hunter Biden he'd be in jail

and he's the same moron who stole from a kids cancer charity https://t.co/hbsuZrl8te",,EmilyDenver8,2,4,2021-03-29 12:55:18
454,"@evanchill What was in it that took six days to unload.
When CNN lied about us chasing Al-Qeda in Afghanistan and we set up for Iraq. (Nowhere near Afghanistan) this is what you saw. 
Japan's trade route is East.
Given Biden's pmt. They might be unloading US weapons.
*Ran Aground?""",,WLeegal,0,0,2021-03-29 12:52:56
455,"@ananavarro Anna why not address the horrible conditions at the border. You screamed when Trump had problems at the border. With Biden you say NOTHING and the problem is way worse. Biden created this problem and has lied about it, not taken ANY responsibility and blocked the media.",,KenBlackburn12,0,0,2021-03-29 12:52:21
456,"@MaryDil29664033 @OnlyHearSeeHate @thehill Trump kept more promises than any modern president even w/ Republicans against him. Biden has kept 0 and broke many. What happened to not opening the boarder, not banning fracking, $2,000 checks, Critical Race Theory. He lied and cheated his way into the presidency. You bought it",,DoctorBongPhD,0,1,2021-03-29 12:50:42
457,"@CNN Hunter Biden was able to purchase a handgun, he was dishonorably discharged from the military and a drug user, 2 questions on the form he lied about.",,TheOpioidMedia,0,0,2021-03-29 12:50:09
458,"@MaryDil29664033 @OnlyHearSeeHate @thehill lol Trunp said multiple times if you send a bill for $2,000 checks he would sign it but he would not sign a bill that bails out poorly run states. And trump also sent out $1,200 payments then $600 payments. Trump signed the bill Biden didn’t do shit. Biden promised $2,000 he lied",,DoctorBongPhD,0,0,2021-03-29 12:48:09
459,where is unity Joe Biden? you lied to american people again!!!,,Christi56191852,0,1,2021-03-29 12:48:02
460,"@GOPLeader
@SpeakerPelosi
@PressSec
Biden lied again!
More lies Exposed!
https://t.co/xiigWGYd3H",,HFL5080,0,0,2021-03-29 12:46:07
461,"Biden's Queer Military https://t.co/YhwKGcnhbn via @BitChute 
Every modern war that the U.S has been lied into that also put men &amp; women into life &amp; death situations were all started for the benefit of the Banking Families that are today busy destroying America one day at a time.",,ItsRonCS,0,0,2021-03-29 12:45:38
462,An abject absence of moral character... I dislike being lied to by someone who prioritizes election-results over protecting Citizens’ lives during a pandemic... Donald Trump Rails on Biden During Wedding Speech at Mar-a-Lago https://t.co/iOF05QyPfY via @TMZ,"Arlington, Texas",_Grand_Wazoo_,0,0,2021-03-29 12:45:12
463,"@tedcruz THANK YOU FOR SHOWING THE TRUTH, TYE BBIDEN ADMINISTRATION HAS LIED TO THE PEOPLE, AND ALWAYS BLAMING TRUMP, """" BIDEN TAKE RESPONSIBILITY """"",,Connie25723775,0,0,2021-03-29 12:26:45
464,"https://t.co/yFO7OxG7RT True the Trump Brothers  would have been in Jail because when the FBI QUESTIONED HUNTER BIDEN HE TOOK OUT HIS HILLARY CLINTON “ GET OUT OF JAIL CARD” nothing to see here , move along - and FBI backed off , only if your a Democratic 🤮🖕🏿✅",,18Millstone,0,0,2021-03-29 12:26:29
465,"@annbauerwriter @goldenrose_79 It's such a honest reflection to own this
 Cudos to you. However, if you take the time to research, dig deeper, you'll come to find, you have been SO lied to. About Trump, about Commie Biden. I despised Trump, once. Then I  researched. Terrifying just WHY they stole the election.","Central Coast, New South Wales",FillinghamGai,0,3,2021-03-29 12:23:12
466,"@wewebb @briantylercohen If you are correct, then why did Joe Biden's own son Hunter Biden BUY WEAPONS and LIED on the application form???

If you are correct, why did HUNTER BIDEN BUY WEAPONS!?!?

Why did Hunter Biden's Daughter, Hallie, found Hunter's gun and Hallie tried to HIDE GUN in trash can",,Joe_Rigged_2020,0,0,2021-03-29 12:11:34
467,"@ScoonTv Giuliani lied about Biden's laptop.

Swearing an affidavit doesn't make something true.

Barr finally grew a pair of balls and did his job.

More people should have told Trump to shut up earlier in his life, he might have grown up to be a half normal human being.",,TailEndCharlie,0,1,2021-03-29 12:09:54
468,"All the CDC doctors who lied for Trump and who have to know that Biden is failing to do the same things, are now admitting only 100K people had to tie and are trying to blame Trump, without admitting their own fault or how little has changed.","Tigard, OR",EclecticRadical,8,36,2021-03-29 12:06:29
469,"@DineshDSouza Is it Trump’s fault, that biden lied to the people. And he is not being transparent at all . The stupid dems believed him.",,wethepe01663078,0,0,2021-03-29 12:06:17
470,"#FAKENEWS

Handling?

Biden stated this,  2 weeks after taking office:

""There is NOTHING we can do to change the trajectory of the virus"".

Biden didn't have plan, he lied...again. https://t.co/OjtgQXBxX4",United States 🇺🇸,tempio_joe,2,3,2021-03-29 12:03:13
471,WHAT A JOKE! YOU SSHOULD BE IN JAIL FOR EMBEZZLEMENT OF FUNDS FROM CANCER FOUNDATION! Eric Trump says he’d be in jail for allegedly lying like Hunter Biden over gun scandal https://t.co/ao0PbRg9LO #SmartNews,,trodriguez7770,0,0,2021-03-29 12:02:19
472,"Everyone is aware that Hunter Biden lied on that 4473 form. He was discharged from the military for cocaine use. 
He is a perfect example of how our corrupt “justice” system continues to protect the corrupt.
🧐🇺🇸",Mississippi,USACitizenMike,3,5,2021-03-29 11:49:52
473,"@MSNBC @DeanObeidallah Hey, did you all hear about how Hunter Biden potentially lied on a background check to purchase a firearm?",,DAVEBREWSTER18,0,0,2021-03-29 11:38:14
474,@gerrybhoy007 @DanScavino President Trump he closed the borders and they stopped coming. NGO’s supporting Biden encourage the influx with promise of better life? He lied. Just another way to traffic kids. What about the ones that didn’t make it💔,,marygram14,0,0,2021-03-29 11:34:45
475,"Fox News Whine About CNN Fact-Checking Gets ... Fact-Checked https://t.co/fyIstyvIyb via @Yahoo FOX, DID YOU STOP TO THINK. TRUMPY LIED WHEN HE OPENED HIS MOUTH, SAME AS YOU DO. ONLY HAVE TO FACT CHECK A LIE OR YOUR THEORIES. GET IT?",,BUSH1940,0,0,2021-03-29 11:22:40
476,Remember this Joe Biden has lied his entire life he lied about his education he lied about being in South Africa he lied about being shot down over Afghanistan he is a pathetic piece of garbage,United States Blackhawk Countr,MichaelCappaghx,4,4,2021-03-29 11:17:33
477,"@DreamHollow4219 @ProudSocialist The victory speech by the favourite at the time butt edge. Edge.

They weren’t going to let biden win until it became obvious that the new Republican wing of the party couldn’t. Then they brought out the old war horse, who had lost before, and lied about him winning instead.",,Mr_Jacksonandon,0,4,2021-03-29 11:07:00
478,Biden lied. #BidenLied https://t.co/y0iMtGkoW6,,sovietofsteel,0,1,2021-03-29 11:05:00
479,Get these fools off the air by indicting them for lying to Federal Investigators. Eric lied during his testimony to Federal Investigators. He lied because that’s in his DNA never tell the truth say I don’t recall when he knows damn well what happened.  https://t.co/5cF9dfIs2z,"Virginia, USA",DijohltTy,0,0,2021-03-29 10:54:41
480,@RexChapman Hunter Biden lied when he bought a firearm. When is he going to jail?,rockfield ky,MajorJeffJones,0,0,2021-03-29 10:52:36
481,"https://t.co/PXrx27Subj

The actual gun charge in here, besides the alleged silencer, is exactly what Hunter Biden did. Lied on a form about drug use.",Roll Tide,LukeRamsey6,0,0,2021-03-29 10:50:53
482,@DesertRose1960 @AnnSanc82291581 @DineshDSouza The media was coving that. Now it’s Biden and they are silent! No surprise there. Interesting how two groups of people see the same things and have two different stories. American people are being lied to about everything. The media is doing this to divide. America in decline!,,BradTho1738,0,0,2021-03-29 10:49:10
483,@lakin1013 @meatpants_archi @tedcruz So the damn truth gets out cause the liberal media was not covering it. Biden lied said all is good at the border. Maybe cause he can't think past three words he might be talking about the northern border. The corruption that going on now and not even trying to hide it.,Great USA.,eaglesoft1980,0,1,2021-03-29 10:41:31
484,"@RepNancyMace THANK YOU PRESIDENT BIDEN FOR YOUR LEADERSHIP. 

Trump &amp; his Administration lied to America everyday for months about the Pandemic. 

Nancy Mace voted NO to COVID relief for Americans &amp; her constituency. 

Nancy Mace always votes party / Trump over Country.",,BobPrussin,0,0,2021-03-29 10:13:54
485,"#EricTrump said if he or his older brother, #DonaldTrumpJr., lied on a federal form as #HunterBiden allegedly did in paperwork to buy a pistol, they would be jailed for life
#LiberalHypocrisy #DoubleStandards #DemocratPrivilege #HunterBidenLoophole https://t.co/qDVIZIRoub",,RB26416392,1,0,2021-03-29 10:04:24
486,"Eric Trump says he’d be in jail for allegedly lying like Hunter Biden over gun scandal https://t.co/bm9BGb8iYt via @nypost 

Don't worry about it too much....your turn may still come to do jail time for all the forms you've lied on 😀",,LazacMagyar,0,0,2021-03-29 09:36:54
487,@AnnaGaiter @Breaking911 The “former guy” didn’t have a crisis at the border u know why? Because he was building a wall and was actively protecting the border. Then Biden lied about letting immigrants in so there was a massive surge of people coming to the border. He caused his own crisis...,"Nigg, Scotland",EthanHi36259131,0,9,2021-03-29 09:09:47
488,"@slo_mo814 @lofipain @RealCandaceO Yes and 40k ppl came in from the UK with the vi us And Trump lied about how many bottles , he aquired 20m but , the pandemic playbook would've save lives but leeave 2 him not to use it bc Obama created it , Biden did the right thing which Trump could've done it if he put us first","New Jersey, USA",DorisMoffet,0,0,2021-03-29 09:06:52
489,"https://t.co/yFO7OxG7RT This is Why THE MEDIA SUCKS ! Dam wake the fuck up it’s a Double Standard country , we have a sick family in the White House , Who’s mentally unstable, Who’s a Crack Head , Who’s a Fake Doctor in Bizarro world, #LockUpHunter ✅",,18Millstone,0,0,2021-03-29 08:39:22
490,"The Trump adm lied about building the wall, lied about the money to build it, lied about their policies, stole money from other departments, lied about their statistics, separated then lost children, lied to the courts, and lied to the public about it all.
https://t.co/xWj5HCFORD",,l78lancer,29,66,2021-03-29 08:34:44
491,Biden lied America died.,"San Diego, CA",BlxckRepublican,8,36,2021-03-29 08:12:52
492,"YOU ALL THAT VOTED FOR BIDEN,GOT LIED TO,NOTHING HE SAID WAS TRUE,AND YOU ALL THAT VOTED FOR HIM..TOOK IT HOOK ,LUNE AND SINKER...",,jan72541958,0,0,2021-03-29 07:50:10
493,"BIDEN SENT MORE THERE, HE NEVER HAD  PLANS BRNG THE TROOPS HOME.HE LIED JUST LIKE HE LIED ABOUT EVERYTHING WHEN HE WAS CAMPAIGNING...YOU ALL GOT LIED TO....Biden's prediction on Afghanistan withdrawal spurs doubts https://t.co/qDgOaIwz0D",,jan72541958,0,0,2021-03-29 07:48:28
494,"@Jim_Jordan @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:26:34
495,"@NextRevFNC @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:25:58
496,"@marcorubio @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:25:26
497,"@newtgingrich @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:24:44
498,"@govkristinoem @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:24:36
499,"@SaraCarterDC @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:24:09
500,"@greggutfeld @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:23:58
501,"@seanhannity @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:23:43
502,"@DineshDSouza @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:23:34
503,"@IngrahamAngle @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:23:09
504,"@SebGorka @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:23:00
505,"@DiamondandSilk @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:22:46
506,"@DonaldJTrumpJr @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:22:34
507,"@JudgeJeanine @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:22:27
508,"@KatrinaPierson @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:22:18
509,"@SenTedCruz @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:22:04
510,"@EricTrump @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:21:54
511,"@mattgaetz @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:21:46
512,"@LindseyGrahamSC @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:21:38
513,"@GOPChairwoman @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:21:30
514,"@TPPatriots @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:21:18
515,"@GOPLeader @POTUS Dear Communist Biden. Dam U Really R a Two Faced LIAR. No water to voters N Georgia, U Lied again and Your Corrupt Media, spin in talking Points. DAM U LIE.  150 Million Americans  R Sick of your two Faced Lies.",,Novdragon52,0,0,2021-03-29 07:21:08
